SMILES,No.,Smiles,activity10,activity20,activity40,activity60,activity80,activity100
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)cc3)C2)n1C,A2128,Fc1ccc(cc1)[C@@]12CN(C[C@H]2C1)CCCSc1nnc(n1C)c1ocnc1C,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,A2132,N#Cc1c2n(C)c(=O)n(c(=O)c2n(c1N1CCNCCC1)CC=C(C)C)Cc1nc(C)c2c(n1)cccc2,1.0,1.0,1.0,1.0,1.0,1.0
O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccccc1Cl,A2146,O=C1N(CCN2Cc3c(C2)cccc3)CCN1Cc1ccccc1Cl,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cccc(N2CC3(CCC(c4nc5ccc(OC(F)(F)F)cc5[nH]4)CC3)OC2=O)n1,A2147,O=C1OC2(CN1c1cccc(n1)C)CCC(CC2)c1nc2c([nH]1)cc(cc2)OC(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC,A2159,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc2ncc(O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,A2161,COc1ccc2c(n1)c(CCC13CCC(CC1)(CO3)NCc1ccc3c(n1)NC(=O)CO3)c(cn2)O,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1,A2177,c1ccc(C#N)cc1S(=O)(=O)C(CC2)CCN2CCc(c(F)c3)ccc3F,1.0,1.0,1.0,1.0,1.0,1.0
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,A2182,Clc1ccc(c(c1)Cl)[C@]1(OC[C@@H](O1)COc1ccc(cc1)N1CCN(CC1)C(=O)C)Cn1cncc1,1.0,1.0,1.0,1.0,1.0,1.0
CN1CC2CC1CN2c1cnc(-c2ccc3[nH]c(C(F)(F)F)cc3c2)cn1,A2194,FC(F)(F)c([nH]1)cc(c12)cc(cc2)-c3ncc(nc3)N(C4)[C@@H](C5)CN([C@H]45)C,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,A2196,N#Cc1c2n(C)c(=O)n(c(=O)c2n(c1N1CCNCCC1)CC=C(C)C)Cc1nccc2c1cccc2,1.0,1.0,1.0,1.0,1.0,1.0
CCCCCCCN(CC)CC#CCCc1ccc(C)cc1,A2203,CCCCCCCN(CC#CCCc1ccc(cc1)C)CC,1.0,1.0,1.0,1.0,1.0,1.0
CCCCN(CC)CC=CCCc1ccc(Cl)cc1,A2207,CCCCN(C/C=C\CCc1ccc(cc1)Cl)CC,1.0,1.0,1.0,1.0,1.0,1.0
Cc1nc(C2(c3cnn(C)c3)NC(c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,A2220,Cc1onc(n1)[C@@]1(N[C@H](Cc2c1[nH]c1c2cccc1)c1[nH]cc(n1)c1ccccc1)c1cnn(c1)C,1.0,1.0,1.0,1.0,1.0,1.0
CC(C(=O)NC1(c2ccccc2)CCC(N2CCC(=O)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,A2232,CC(C(=O)N[C@@]3(c1ccccc1)CC[C@H](N2CCC(=O)CC2)CC3)c4cc(C(F)(F)F)cc(C(F)(F)F)c4,1.0,1.0,1.0,1.0,1.0,1.0
Fc1ccccc1Cn1ccc2c(OC3CCN(Cc4ccccn4)CC3)ncnc21,A2256,Fc1ccccc1Cn(cc2)c(c23)ncnc3OC4CCN(CC4)Cc5ccccn5,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,A2258,N#Cc1c(ncc2c1cccc2)Cn1c(=O)n(C)c2c(c1=O)n(CC=C(C)C)c(c2C#N)N1CCCNCC1,1.0,1.0,1.0,1.0,1.0,1.0
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(C)c1,A2268,CNCc1ccc(cc1Oc1ccc(c(c1)C)Cl)Cl,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc2ncc(C(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,A2277,COc1ccc2c(n1)c(CCC13CCC(CC1)(CO3)NCc1ccc3c(n1)NC(=O)CO3)c(cn2)C(F)F,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc2c(c1)OC(c1ccc(OCCCN3CCCC3)cc1)C(C)S2(=O)=O,A2302,COc1ccc2c(c1)OC(C(S2(=O)=O)C)c1ccc(cc1)OCCCN1CCCC1,1.0,1.0,1.0,1.0,1.0,1.0
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccn2)n1C,A2309,O=C(c1cc(n(c1C)C)c1ccccn1)NCCCN1CCN(CC1)c1cccc(c1Cl)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1C(F)(F)F,A2310,O=C1COc2c(N1)nc(cc2)CNC12CCC(CC1)(OC2)CCc1c(F)cnc2c1nc(N(C)C)c(c2)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)c1ccc(C2(c3cnn(C)c3)NC(c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)nc1,A2327,CCOC(=O)c1ccc(nc1)[C@@]1(N[C@H](Cc2c1[nH]c1c2cccc1)c1[nH]cc(n1)c1ccc(cc1)F)c1cnn(c1)C,1.0,1.0,1.0,1.0,1.0,1.0
Fc1ccc(-c2[nH]c3cc(F)ccc3c2C2CNCCC2F)cc1,A2330,c1cc(F)cc(c12)[nH]c(-c(cc3)ccc3F)c2[C@H]4[C@H](F)CCNC4,1.0,1.0,1.0,1.0,1.0,1.0
O=C(c1ccc(Oc2cccc(Cl)c2)nc1)N1CCCN(C2CCC2)CC1,A2344,Clc1cccc(c1)Oc1ccc(cn1)C(=O)N1CCCN(CC1)C1CCC1,1.0,1.0,1.0,1.0,1.0,1.0
CNC1Cc2ccccc2C(c2ccc(Cl)c(Cl)c2)C1,A2345,CN[C@H]1Cc2ccccc2[C@H](C1)c1ccc(c(c1)Cl)Cl,1.0,1.0,1.0,1.0,1.0,1.0
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C#N,A2357,COc1nc2c(ccnc2cc1C#N)CCC12CCC(CC1)(CO2)NCc1ccc2c(n1)NC(=O)CO2,1.0,1.0,1.0,1.0,1.0,1.0
Fc1ccc(-c2[nH]c3cc(F)ccc3c2C2C[N+]CCC2F)cc1,A2360,Fc1ccc(cc1)c1[nH]c2cc(F)ccc2c1C1C[N+]CC[C@H](F)1,1.0,1.0,1.0,1.0,1.0,1.0
Fc1ccc(-c2[nH]c3cc(F)ccc3c2C2C[NH2+]CCC2F)cc1,A2381,Fc1ccc(cc1)-c1[nH]c2c(ccc(F)c2)c1[C@@H]1C[NH2+]CC[C@@H]1F,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc2c(-c3nnc(SCCCCN4CCc5cc6nc(C)oc6c(C)c5CC4)n3C)cccc2n1,A2394,Cc6ccc5c(c4nnc(SCCCCN3CCc2cc1nc(C)oc1c(C)c2CC3)n4C)cccc5n6,1.0,1.0,1.0,1.0,1.0,1.0
CCc1nc2cc3c(c(C)c2o1)CCN(CCCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,A2397,CCc6nc5cc4CCN(CCCCSc3nnc(c1cccc2nc(C)ccc12)n3C)CCc4c(C)c5o6,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)C(C)C3)cccc2n1,A2399,c1cc(C)nc(c12)cccc2N(C[C@@H]3C)CCN3CCc(c(C)cc4)c(c45)ccc(=O)n5C,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(-c2nnc(CCCCN3CC4CC4(c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,A2403,Cc1ccc(cn1)c1nnc(n1C)CCCCN1CC2[C@@](C1)(C2)c1ccc(cc1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(Cl)c3)C2)n1C,A2407,Clc1cccc(c1)[C@@]12CN(C[C@H]2C1)CCCSc1nnc(n1C)c1ocnc1C,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cccc(N2CCN(CCN(C)CC34CCC(CC3)C4(C)C)C2=O)c1,A2410,CN(CC12CCC(C2(C)C)CC1)CCN1CCN(C1=O)c1cccc(c1)C,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(CCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(F)c(F)c1,A2411,Cn1c(CCCCN2CC3[C@@](C2)(C3)c2ccc(cc2)C(F)(F)F)nnc1c1ccc(c(c1)F)F,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(SCCCN2CC3CCN(c4ccccc4C(F)(F)F)C3C2)nnc1-c1ccncc1,A2413,Cn1c(SCCCN2CC3C(C2)N(CC3)c2ccccc2C(F)(F)F)nnc1c1ccncc1,1.0,1.0,1.0,1.0,1.0,1.0
O=S(=O)(c1cccc(F)c1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,A2427,Fc1ccc(c(c1)F)CCN1CCC(CC1)(F)S(=O)(=O)c1cccc(c1)F,1.0,1.0,1.0,1.0,1.0,1.0
Clc1cn(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c12,A2443,c1ccccc1Cn(cc2Cl)c(c23)ncnc3OC4CCN(CC4)Cc5cscn5,1.0,1.0,1.0,1.0,1.0,1.0
CCN1CCN(c2cc3[nH]c(SC4(C)CCC(NC(=O)OC)CC4)nc3cc2Cl)CC1,A2446,CCN1CCN(CC1)c1cc2[nH]c(nc2cc1Cl)S[C@]1(C)CC[C@@H](CC1)NC(=O)OC,1.0,1.0,1.0,1.0,1.0,1.0
Fc1ccccc1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21,A2455,Fc1ccccc1Cn(cc2)c(c23)ncnc3OC4CCN(CC4)Cc5cscn5,1.0,1.0,1.0,1.0,1.0,1.0
FC1CC[N+]CC1c1c(-c2ccccc2)[nH]c2cc(Cl)ccc12,A2516,Clc1ccc2c([nH]c(c3ccccc3)c2C2C[N+]CCC2F)c1,1.0,1.0,1.0,1.0,1.0,1.0
CC(c1ccccn1)c1c(CCN(C)C)sc2ccccc12,A2520,CN(CCc1sc2c(c1[C@H](c1ccccn1)C)cccc2)C,1.0,1.0,1.0,1.0,1.0,1.0
FC1CC[NH2+]CC1c1c(-c2ccccc2)[nH]c2cc(Cl)ccc12,A2539,Clc1cc2[nH]c(-c3ccccc3)c(c2cc1)[C@@H]1C[NH2+]CC[C@H]1F,1.0,1.0,1.0,1.0,1.0,1.0
CNCc1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1,A2550,CNCc1cc(ccc1Oc1ccc(c(c1)Cl)Cl)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(cc5F)OCC(=O)N6)(CC3)CO4)c2n1,A2580,COc1ccc2c(n1)c(CC[C@]13CC[C@](CC1)(CO3)NCc1nc3NC(=O)COc3cc1F)c(cn2)F,1.0,1.0,1.0,1.0,1.0,1.0
NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)nc1,A2588,NC(=O)c1ccc(nc1)O[C@@H]1C[C@@H]2CC[C@H](C1)N2Cc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
Fc1ccc(-c2[nH]c3cc(F)ccc3c2C2CCC[NH2+]C2)cc1,A2597,Fc1ccc(cc1)-c1[nH]c2c(ccc(F)c2)c1[C@H]1CCC[NH2+]C1,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cnc(-c2nnc(SCCCN3CCc4ccc5oc(C(F)(F)F)nc5c4CC3)n2C)cn1,A2609,Cc1cnc(cn1)c1nnc(n1C)SCCCN1CCc2c(CC1)c1nc(oc1cc2)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CCc1nc2cc3c(c(Br)c2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,A2612,CCc1nc2c(o1)c(Br)c1c(c2)CCN(CC1)CCCSc1nnc(n1C)c1cccc2c1ccc(n2)C,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(CCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccc2ncccc12,A2621,Cn1c(CCCCN2CC3[C@@](C2)(C3)c2ccc(cc2)C(F)(F)F)nnc1c1cccc2c1cccn2,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(CCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccccc1Cl,A2622,Cn1c(CCCCN2CC3[C@@](C2)(C3)c2ccc(cc2)C(F)(F)F)nnc1c1ccccc1Cl,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(SCCCN2CC3CCN(c4ccccc4C(F)(F)F)C3C2)nnc1-c1cnccn1,A2624,Cn1c(SCCCN2CC3C(C2)N(CC3)c2ccccc2C(F)(F)F)nnc1c1nccnc1,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4oc(C(F)(F)F)nc4c3CC2)n1C,A2625,Cn1c(SCCCN2CCc3c(CC2)c2nc(oc2cc3)C(F)(F)F)nnc1c1ocnc1C,1.0,1.0,1.0,1.0,1.0,1.0
CN1CCCC1Cn1nc(Cc2ccc(Cl)cc2)c2ccncc2c1=O,A2626,CN1CCC[C@H]1Cn1nc(Cc2ccc(cc2)Cl)c2c(c1=O)cncc2,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1,A2629,COc1ccc(cc1)[C@@]12CN(C[C@H]2C1)CCCSc1nnc(n1C)c1ocnc1C,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cc(C(F)(F)F)ccc3F)C2)n1C,A2634,Fc1ccc(cc1C12CN(CC2C1)CCCSc1nnc(n1C)c1ocnc1C)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(-c2cn(Cc3cccc(C(F)(F)F)c3)nn2)ccc1-n1cnc(C)c1,A2643,COc1cc(ccc1n1cnc(c1)C)c1nnn(c1)Cc1cccc(c1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(F)c1,A2647,CNCc1ccc(cc1Oc1ccc(c(c1)F)Cl)Cl,1.0,1.0,1.0,1.0,1.0,1.0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,A2654,Fc1cc2onc(c2cc1)C1CCN(CC1)CCC=1C(=O)N2C(=NC=1C)[C@@H](O)CCC2,1.0,1.0,1.0,1.0,1.0,1.0
Cc1nc(-c2ccncc2)sc1-c1ccc2cc(CCN3CCCC3C)ccc2n1,A2661,C1CC[C@@H](C)N1CCc(cc2)cc(c23)ccc(n3)-c4c(C)nc(s4)-c5ccncc5,1.0,1.0,1.0,1.0,1.0,1.0
CS(=O)(=O)Nc1ccc(OCC(O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2ccccc2F)cc1,A2687,CS(=O)(=O)Nc3ccc(OC[C@@H](O)CN(CCc1ccc(Cl)c(Cl)c1)Cc2ccccc2F)cc3,1.0,1.0,1.0,1.0,1.0,1.0
CCOc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,A2704,CCOc1cc(C)c2c(n1)c(CCC13CCC(CC1)(CO3)NCc1ccc3c(n1)NC(=O)CO3)c(cn2)F,1.0,1.0,1.0,1.0,1.0,1.0
Cc1nc2cc(F)ccc2n1C1CC2CCC(C1)N2CCC(NC(=O)c1ccc(S(C)(=O)=O)cc1)c1ccc(F)cc1,A2714,Fc1ccc(cc1)[C@@H](NC(=O)c1ccc(cc1)S(=O)(=O)C)CCN1[C@@H]2CC[C@@H]1C[C@@H](C2)n1c(C)nc2c1ccc(c2)F,1.0,1.0,1.0,1.0,1.0,1.0
C[n+]1c(C#Cc2ccc(Cl)cc2)cccc1C#Cc1ccc(Cl)cc1,A2719,Clc1ccc(cc1)C#Cc1cccc([n+]1C)C#Cc1ccc(cc1)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CCCCN(CC)CC=CCc1ccc(Cl)cc1,A2722,CCCCN(C/C=C\Cc1ccc(cc1)Cl)CC,1.0,1.0,1.0,1.0,1.0,1.0
c1cc(C2CCCCO2)ccc1OCCCN1CCCCC1,A2723,O1CCCC[C@H]1c2ccc(cc2)OCCCN3CCCCC3,1.0,1.0,1.0,1.0,1.0,1.0
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,A2730,CN1CCN(CC1)Cc1ccc2c(c1)Cc1c2[nH]nc1c1csc(c1)C#CCOc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
Fc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1,A2733,c1c(F)cccc1Cn(cc2)c(c23)ncnc3OC4CCN(CC4)Cc5cscn5,1.0,1.0,1.0,1.0,1.0,1.0
FC1CC[N+]CC1c1c(-c2ccccc2)[nH]c2ccccc12,A2754,FC1CC[N+]CC1c1c2ccccc2[nH]c1c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
O=C(C1CNCCC1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2ccncc2)c2cccc(F)c12)C1CC1,A2762,O=C(C1CNCCC1(O)c1ccc(c(c1)F)F)N(C1CC1)Cc1cn(c2c1c(F)ccc2)Cc1ccncc1,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc(Cn2cncc2C[NH+](CC[NH+]2CC[NH2+]CC2)C2CCN(Cc3cccc(Cl)c3)C2=O)cc1,A2768,Clc1cc(ccc1)CN1CC[C@@H]([NH+](Cc2n(cnc2)Cc2ccc(cc2)C#N)CC[NH+]2CC[NH2+]CC2)C1=O,1.0,1.0,1.0,1.0,1.0,1.0
FC1CC[NH2+]CC1c1c(-c2ccccc2)[nH]c2ccccc12,A2769,F[C@@H]1CC[NH2+]C[C@@H]1c1c2c([nH]c1-c1ccccc1)cccc2,1.0,1.0,1.0,1.0,1.0,1.0
CNCc1ccc(Cl)cc1Oc1ccc(C)c(Cl)c1,A2776,CNCc1ccc(cc1Oc1ccc(c(c1)Cl)C)Cl,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cc(C)n(-c2cc(NC(=O)CN3CCC(CN(C)C)C3)nc(-c3ccc(C)o3)n2)n1,A2787,Cc4cc(C)n(c3cc(NC(=O)CN1CC[C@@H](CN(C)C)C1)nc(c2ccc(C)o2)n3)n4,1.0,1.0,1.0,1.0,1.0,1.0
O=S(=O)(c1ccccc1)C1CCN(CCc2ccc(F)cc2F)CC1,A2797,c1ccccc1S(=O)(=O)C2CCN(CC2)CCc(c(F)c3)ccc3F,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cc(C(N)=O)ccc1OC1CC2CCC(C1)N2Cc1ccccc1,A2807,Cc1cc(ccc1O[C@@H]1C[C@@H]2CC[C@H](C1)N2Cc1ccccc1)C(=O)N,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6nc(C(F)(F)F)oc6c5CC4)n3C)cccc2n1,A2813,Cc1ccc2c(n1)cccc2c1nnc(n1C)SCCCN1CCc2c(CC1)c1oc(nc1cc2)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)F)oc6cc5CC4)n3C)cccc2n1,A2814,Cc1ccc2c(n1)cccc2c1nnc(n1C)SCCCN1CCc2c(CC1)cc1c(c2)oc(n1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cnc(-c2nnc(CCCCN3CC4CC4(c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,A2819,Cc1cnc(cn1)c1nnc(n1C)CCCCN1CC2[C@@](C1)(C2)c1ccc(cc1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cc(C(=O)NC2CC(C)(C)Oc3nc(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)cc32)n[nH]1,A2833,Clc1ccc(cc1)c1cc2C(NC(=O)c3n[nH]c(c3)C)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(CCCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccccc1,A2836,Cn1c(CCCCCN2CC3[C@@](C2)(C3)c2ccc(cc2)C(F)(F)F)nnc1c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(C(F)(F)F)c3F)C2)n1C,A2838,Cn1c(SCCCN2C[C@@H]3[C@](C2)(C3)c2cccc(c2F)C(F)(F)F)nnc1c1ocnc1C,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc2c(c1)S(=O)(=O)C(C)C(c1ccc(OCCCN3CCCC3)cc1)O2,A2852,COc1ccc2c(c1)S(=O)(=O)C(C(O2)c1ccc(cc1)OCCCN1CCCC1)C,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cc(F)cc(C(F)(F)F)c3)C2)n1C,A2861,Fc1cc(cc(c1)C(F)(F)F)[C@@]12CN(C[C@H]2C1)CCCSc1nnc(n1C)c1ocnc1C,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(SCCCN2CC3CCN(c4ccccc4F)C3C2)nnc1-c1cnccn1,A2865,Fc1ccccc1N1CCC2C1CN(C2)CCCSc1nnc(n1C)c1nccnc1,1.0,1.0,1.0,1.0,1.0,1.0
NC(=O)c1ccnc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,A2877,NC(=O)c1ccnc(c1)O[C@@H]1C[C@@H]2CC[C@H](C1)N2Cc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc(Cl)c(Cl)c1,A2894,O=C1N(CCN1c1ccc(c(c1)Cl)Cl)CCN1Cc2c(C1)cccc2,1.0,1.0,1.0,1.0,1.0,1.0
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc21,A2914,c1c(F)ccc(c12)c(ccc2)N(CC3)CCN3CCCCOc(c4)ccc(c45)CNC5=O,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cc(C)n(-c2cc(NC(=O)CN3CCN(C)CC3)nc(-c3ccc(C)o3)n2)n1,A2922,Cc4cc(C)n(c3cc(NC(=O)CN1CCN(C)CC1)nc(c2ccc(C)o2)n3)n4,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(CCN(C)CCOc2ccccc2)cc1,A2928,c1ccccc1OCCN(C)CCc(cc2)ccc2OC,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1,A2934,c1c(C)cccc1Cn(cc2)c(c23)ncnc3OC4CCN(CC4)Cc5cscn5,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cccnc1C(C)c1c(CCN(C)C)sc2ccccc12,A2946,CN(CCc1sc2c(c1C(c1ncccc1C)C)cccc2)C,1.0,1.0,1.0,1.0,1.0,1.0
CC(C(=O)NC1(c2ccccc2)CCC(N2CCC3(CCOC3(C)C)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,A2951,CC(C(=O)N[C@]4(c1ccccc1)CC[C@@H](N3CCC2(CCOC2(C)C)CC3)CC4)c5cc(C(F)(F)F)cc(C(F)(F)F)c5,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C,A2965,N#Cc1cnc2c(c1Cn1c(=O)c3n(CC=C(C)C)c(c(c3n(c1=O)C)C#N)N1CCNCCC1)cccc2,1.0,1.0,1.0,1.0,1.0,1.0
CC(=O)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,A2979,c1cccc(c12)snc2N(CC3)CCN3CCc(c4)ccc(c45)CC[C@@H]5NC(=O)C,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc(Cn2cncc2C[NH+](Cc2cccnc2)C2CCN(Cc3ccccc3)C2=O)cc1,A2999,O=C1N(CC[C@@H]1[NH+](Cc1cccnc1)Cc1n(cnc1)Cc1ccc(cc1)C#N)Cc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)C(C)O6)(CC3)CO4)c2n1,A3041,COc1ccc2c(n1)c(CC[C@]13CC[C@](CC1)(CO3)NCc1ccc3c(n1)NC(=O)[C@@H](O3)C)c(cn2)F,1.0,1.0,1.0,1.0,1.0,1.0
O=C1C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCCN1C1(c2ccccc2)CCC(N2CCC3(CCOC3)CC2)CC1,A3050,O=C1C(CCCN1C1(CCC(CC1)N1CCC2(CC1)COCC2)c1ccccc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
O=C1C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCCN1C1(c2ccccc2)CCC(N2CCC3(CCOC3)CC2)CC1,A3053,O=C2C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CCCN2[C@]6(c3ccccc3)CC[C@@H](N5CCC4(CCOC4)CC5)CC6,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6ncc(C)o6)cc5CC4)n3C)cccc2n1,A3064,Cc6ccc5c(c4nnc(SCCCN3CCc2ccc(c1ncc(C)o1)cc2CC3)n4C)cccc5n6,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc2c(N3CCN(CCc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,A3066,c1cc(C)nc(c12)cccc2N(CC3)CCN3CCc(c4)ccc(c45)OCC(=O)N5C,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(-c2nnc(SCCCN3CC4CC4(c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,A3072,Cc1ccc(cn1)c1nnc(n1C)SCCCN1C[C@@H]2[C@](C1)(C2)c1ccc(cc1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
